Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737800.74,1.41,5.0872868,4.9961309,5.1625892,0.57859464,2020-01-10 17:45:35.999999196,1.0
737800.78,1.84,5.0902099,4.999054,5.1655123,0.58139248,2020-01-10 18:43:12.000002410,1.0
737800.89,1.6,5.0845399,4.993384,5.1598423,0.58300055,2020-01-10 21:21:36.000001209,1.0
737800.89,1.6,5.0845399,4.993384,5.1598423,0.58276676,2020-01-10 21:21:36.000001209,1.0
737800.89,0.63,5.0814127,4.9902567,5.1567151,0.58300055,2020-01-10 21:21:36.000001209,1.0
737800.89,0.63,5.0814127,4.9902567,5.1567151,0.58276676,2020-01-10 21:21:36.000001209,1.0
737800.9,0.55,5.0863287,4.9951728,5.1616311,0.58178531,2020-01-10 21:36:00.000002013,1.0
737800.94,1.32,5.0795276,4.9883717,5.15483,0.5802558,2020-01-10 22:33:35.999995170,1.0
737800.97,1.53,5.0953749,5.0042189,5.1706773,0.57882965,2020-01-10 23:16:47.999997589,1.0
737801.08,0.63,5.0797679,4.988612,5.1550703,0.58141837,2020-01-11 01:55:11.999996379,1.0
737801.15,1.47,5.0784009,4.987245,5.1537033,0.58213534,2020-01-11 03:36:00.000002013,1.0
737801.16,1.0,5.0794943,4.9883384,5.1547967,0.58180936,2020-01-11 03:50:24.000002816,1.0
737801.26,0.63,5.0745491,4.9833932,5.1498515,0.5817495,2020-01-11 06:14:24.000000803,1.0
737801.33,1.63,5.0716089,4.980453,5.1469113,0.58033217,2020-01-11 07:55:11.999996379,1.0
737801.38,1.63,5.0722805,4.9811246,5.1475829,0.58021366,2020-01-11 09:07:12.000000406,1.0
737801.39,0.95,5.0730662,4.9819103,5.1483686,0.58267098,2020-01-11 09:21:36.000001209,1.0
737801.41,0.95,5.0740154,4.9828595,5.1493178,0.58307595,2020-01-11 09:50:24.000002816,1.0
737801.43,0.79,5.072474,4.9813181,5.1477764,0.58056889,2020-01-11 10:19:12.000004423,1.0
737801.47,1.13,5.0877052,4.9965492,5.1630076,0.57632089,2020-01-11 11:16:47.999997589,1.0
737801.48,0.95,5.1152074,5.0240515,5.1905098,0.5724283,2020-01-11 11:31:11.999998392,0.0
737801.7,1.53,5.0891283,4.9979724,5.1644307,0.5772127,2020-01-11 16:47:59.999995973,0.0
737801.71,1.6,5.0886432,4.9974873,5.1639456,0.58030514,2020-01-11 17:02:23.999996777,0.0
737801.79,0.55,5.0902406,4.9990847,5.165543,0.58241042,2020-01-11 18:57:36.000003222,0.0
737802.16,1.32,5.046853,4.9556971,5.1221554,0.59247982,2020-01-12 03:50:24.000002816,0.0
737802.31,0.58,5.0327676,4.9416117,5.10807,0.59757907,2020-01-12 07:26:24.000004829,0.0
737802.32,0.63,5.0322513,4.9410954,5.1075537,0.5970868,2020-01-12 07:40:47.999995576,0.0
737802.77,0.63,4.9826251,4.8914692,5.0579275,0.60081681,2020-01-12 18:28:48.000001607,0.0
737802.83,1.16,4.980753,4.8895971,5.0560554,0.60075029,2020-01-12 19:55:11.999996379,0.0
737803.03,1.32,4.959108,4.8679521,5.0344104,0.60331277,2020-01-13 00:43:12.000002410,0.0
737803.38,0.61,4.9208061,4.8296502,4.9961085,0.61012387,2020-01-13 09:07:12.000000406,0.0
737803.39,0.95,4.9212054,4.8300495,4.9965078,0.60870523,2020-01-13 09:21:36.000001209,0.0
737803.5,0.63,4.9098852,4.8187293,4.9851876,0.61479848,2020-01-13 12:00:00.000000000,0.0
737803.51,1.63,4.9129966,4.8218407,4.988299,0.61691593,2020-01-13 12:14:24.000000803,0.0
737803.68,1.63,4.9043541,4.8131982,4.9796565,0.62383943,2020-01-13 16:19:12.000004423,0.0
737803.77,0.63,4.8966263,4.8054703,4.9719287,0.62570084,2020-01-13 18:28:48.000001607,0.0
737803.92,1.08,4.8889847,4.7978288,4.9642871,0.62532827,2020-01-13 22:04:48.000003620,0.0
737804.05,1.32,4.8817758,4.7906198,4.9570782,0.62595573,2020-01-14 01:12:00.000004026,0.0
